"","t","i","a","s","open","completed","carried","c_a"
"771",14,21,0.962863861185437,"C_999",11875,2986,12333,0.200928605073683
"772",15,21,0.884835895305359,"C_999",10649,2897,12035,0.213863871253507
"773",16,21,1,"C_999",9556,2571,9317,0.212006267007504
"774",17,21,0.939204126750184,"C_999",10196,3125,10856,0.234591997597778
"775",18,21,0.82187572010139,"C_999",10700,3391,13019,0.240650060322191
"776",19,21,0.946452999804573,"C_999",9686,3926,10234,0.288421980605348
"777",20,21,0.947472042841392,"C_999",12031,3450,12698,0.222853820812609
"778",21,21,0.998592342342342,"C_999",10641,6135,10656,0.365701001430615
"779",22,21,0.808872901678657,"C_999",6746,6159,8340,0.477256877179388
"780",23,21,0.625891074992871,"C_999",2195,5679,3507,0.721234442468885
"781",24,21,0.998164014687883,"C_999",1631,1258,1634,0.435444790584977
"782",25,21,0.771067894916411,"C_999",2260,1699,2931,0.429148774943167
"783",26,21,0.691522762951334,"C_999",1762,2260,2548,0.561909497762307
"784",27,21,0.887700534759358,"C_999",1494,1313,1683,0.467759173494834
"785",28,21,1,"C_999",1507,977,1434,0.393317230273752
"786",29,21,0.817958179581796,"C_999",1995,1283,2439,0.391397193410616
"787",30,21,0.822517031193976,"C_999",2294,1663,2789,0.420267879706849
"788",31,21,0.866477272727273,"C_999",2135,1917,2464,0.473099703849951
"789",32,21,0.846930193439865,"C_999",3021,1340,3567,0.307268975005733
"790",33,21,0.923974658219406,"C_999",2771,2000,2999,0.419199329281073
"791",34,21,0.680188124632569,"C_999",2314,2109,3402,0.476825683924938
"792",35,21,0.581305309734513,"C_999",1051,2211,1808,0.677805027590435
"793",0,22,NA,"C_999",8778,1245,NA,0.124214307093685
"794",1,22,0.971499913897021,"C_999",11283,1862,11614,0.141650817801445
"795",2,22,0.960743370223429,"C_999",13803,2646,14367,0.160860842604414
"796",3,22,0.975506651746861,"C_999",15692,2751,16086,0.149162283793309
"797",4,22,0.955128622598502,"C_999",14666,2523,15355,0.146779917389028
"798",5,22,1,"C_999",20734,2789,20491,0.118564808910428
"799",6,22,0.974404088643123,"C_999",23260,4080,23871,0.149231894659839
"800",7,22,0.917423133235725,"C_999",15665,4650,17075,0.228894905242432
"801",8,22,1,"C_999",3752,1576,3372,0.295795795795796
"802",9,22,1,"C_999",4783,841,4606,0.149537695590327
"803",10,22,0.886331544761367,"C_999",6277,1200,7082,0.16049217600642
"804",11,22,0.946307868894274,"C_999",7420,2182,7841,0.227244324099146
"805",12,22,0.948080763257156,"C_999",8546,1913,9014,0.182904675399178
"806",13,22,0.984960813386994,"C_999",9300,2474,9442,0.21012400203839
"807",14,22,0.944837340876945,"C_999",9352,2809,9898,0.230984294054765
"808",15,22,0.951774244498263,"C_999",9039,2378,9497,0.208285889463081
"809",16,22,0.869820269595607,"C_999",6969,2637,8012,0.274515927545284
"810",17,22,0.949000689179876,"C_999",6885,2301,7255,0.250489875898106
"811",18,22,0.843518878941222,"C_999",6501,2489,7707,0.27686318131257
"812",19,22,0.88764800861141,"C_999",6597,3268,7432,0.331272174353776
"813",20,22,1,"C_999",7512,2193,7493,0.22596599690881
"814",21,22,0.962585490143489,"C_999",7178,4574,7457,0.389210347174949
"815",22,22,0.746585971446307,"C_999",4811,4197,6444,0.46591918294849
"816",23,22,0.661381653454134,"C_999",1752,4097,2649,0.700461617370491
"817",24,22,1,"C_999",1250,1085,1110,0.464668094218415
"818",25,22,1,"C_999",1001,813,818,0.448180815876516
"819",26,22,0.799833887043189,"C_999",963,1056,1204,0.523031203566122
"820",27,22,0.964250248262165,"C_999",971,755,1007,0.437427578215527
"821",28,22,1,"C_999",793,721,773,0.476221928665786
"822",29,22,0.997870074547391,"C_999",937,568,939,0.377408637873754
"823",30,22,1,"C_999",1163,835,1160,0.417917917917918
"824",31,22,0.968824940047962,"C_999",1212,1043,1251,0.462527716186253
"825",32,22,1,"C_999",1423,739,1396,0.341813135985199
"826",33,22,0.960401267159451,"C_999",1819,1127,1894,0.38255261371351
"827",34,22,0.728172293364377,"C_999",1251,1053,1718,0.45703125
"828",35,22,0.668273866923819,"C_999",693,1277,1037,0.648223350253807
"829",0,23,NA,"C_999",6780,1041,NA,0.133103183736095
"830",1,23,1,"C_999",7332,1492,7286,0.169084315503173
"831",2,23,0.982822215196543,"C_999",9326,1794,9489,0.161330935251799
"832",3,23,0.97320819112628,"C_999",11406,2083,11720,0.154422121728816
"833",4,23,0.981115566897557,"C_999",13456,1977,13715,0.12810211883626
"834",5,23,0.934998767359684,"C_999",11378,2497,12169,0.179963963963964
"835",6,23,0.953520352035203,"C_999",17335,2554,18180,0.128412690431897
"836",7,23,0.941458583120471,"C_999",18060,4077,19183,0.184171296923702
"837",8,23,0.873515831134565,"C_999",10594,3537,12128,0.250300757200481
"838",9,23,1,"C_999",3362,1045,2707,0.237122759246653
"839",10,23,0.92806663301363,"C_999",3677,821,3962,0.18252556691863
"840",11,23,0.924204355108878,"C_999",4414,1501,4776,0.253761622992392
"841",12,23,0.888431170614487,"C_999",5176,1594,5826,0.235450516986706
"842",13,23,0.936025848142165,"C_999",5794,2356,6190,0.289079754601227
"843",14,23,0.920441988950276,"C_999",6664,2060,7240,0.236130215497478
"844",15,23,0.935814082169041,"C_999",6765,2123,7229,0.238861386138614
"845",16,23,0.940909777844945,"C_999",6226,2422,6617,0.280064754856614
"846",17,23,0.938852097130243,"C_999",4253,2439,4530,0.364465032875075
"847",18,23,0.826826439891767,"C_999",4278,1711,5174,0.285690432459509
"848",19,23,0.932261768082664,"C_999",4060,2146,4355,0.345794392523364
"849",20,23,0.882329236348982,"C_999",4379,1634,4963,0.271744553467487
"850",21,23,0.911508189746862,"C_999",4285,2811,4701,0.396138669673055
"851",22,23,0.763768455589407,"C_999",3259,2911,4267,0.471799027552674
"852",23,23,0.61814556331007,"C_999",1240,2805,2006,0.69344870210136
"853",24,23,1,"C_999",931,868,884,0.482490272373541
"854",25,23,1,"C_999",574,734,516,0.561162079510703
"855",26,23,1,"C_999",465,591,410,0.559659090909091
"856",27,23,1,"C_999",581,444,519,0.433170731707317
"857",28,23,1,"C_999",637,498,473,0.438766519823789
"858",29,23,1,"C_999",475,399,394,0.456521739130435
"859",30,23,1,"C_999",640,374,563,0.368836291913215
"860",31,23,1,"C_999",633,595,568,0.484527687296417
"861",32,23,1,"C_999",850,463,749,0.352627570449353
"862",33,23,1,"C_999",866,652,771,0.429512516469038
"863",34,23,0.644289450741064,"C_999",739,672,1147,0.476257973068746
"864",35,23,0.6996336996337,"C_999",382,705,546,0.648574057037719
"865",0,24,NA,"C_999",4485,752,NA,0.143593660492648
"866",1,24,0.976883712722781,"C_999",5536,1113,5667,0.167393593021507
"867",2,24,0.986361340292979,"C_999",5858,1393,5939,0.192111432905806
"868",3,24,0.989516230895541,"C_999",7834,1409,7917,0.152439684085254
"869",4,24,0.969426104621635,"C_999",9544,1561,9845,0.140567312021612
"870",5,24,0.984876300375907,"C_999",11266,2017,11439,0.151848227057141
"871",6,24,0.981459394990784,"C_999",9052,2155,9223,0.192290532702775
"872",7,24,0.899442480282839,"C_999",13229,2627,14708,0.165678607467205
"873",8,24,0.970143338397516,"C_999",14687,2921,15139,0.16589050431622
"874",9,24,0.975861133713046,"C_999",7196,3220,7374,0.309139784946237
"875",10,24,1,"C_999",2395,1080,2282,0.310791366906475
"876",11,24,0.939139941690962,"C_999",2577,933,2744,0.265811965811966
"877",12,24,0.83489187609585,"C_999",2857,992,3422,0.257729280332554
"878",13,24,0.892723612309462,"C_999",3104,1699,3477,0.353737247553612
"879",14,24,0.975114762019812,"C_999",4036,1655,4139,0.290810050957652
"880",15,24,0.905144694533762,"C_999",4504,1688,4976,0.272609819121447
"881",16,24,0.953488372093023,"C_999",4305,2250,4515,0.34324942791762
"882",17,24,0.875707547169811,"C_999",3713,1986,4240,0.34848218985787
"883",18,24,0.870175438596491,"C_999",2232,1688,2565,0.430612244897959
"884",19,24,0.839392869749382,"C_999",2378,1445,2833,0.37797541198012
"885",20,24,0.970588235294118,"C_999",2805,1170,2890,0.294339622641509
"886",21,24,0.99660441426146,"C_999",2348,2023,2356,0.46282315259666
"887",22,24,0.717958706661473,"C_999",1843,1718,2567,0.482448750351025
"888",23,24,0.651649235720032,"C_999",810,2016,1243,0.713375796178344
"889",24,24,1,"C_999",677,589,651,0.465244865718799
"890",25,24,1,"C_999",459,541,390,0.541
"891",26,24,1,"C_999",278,401,173,0.590574374079529
"892",27,24,1,"C_999",251,290,175,0.536044362292052
"893",28,24,1,"C_999",354,294,287,0.453703703703704
"894",29,24,1,"C_999",423,335,302,0.441952506596306
"895",30,24,1,"C_999",292,317,158,0.520525451559934
"896",31,24,1,"C_999",406,288,352,0.414985590778098
"897",32,24,1,"C_999",471,321,312,0.40530303030303
"898",33,24,1,"C_999",572,430,420,0.429141716566866
"899",34,24,0.687872763419483,"C_999",346,363,503,0.511988716502116
"900",35,24,0.724770642201835,"C_999",237,412,327,0.63482280431433
"901",0,25,NA,"C_999",2619,418,NA,0.137635824827132
"902",1,25,0.957772499340195,"C_999",3629,696,3789,0.160924855491329
"903",2,25,0.986601161232693,"C_999",4418,1058,4478,0.193206720233747
"904",3,25,1,"C_999",4817,1053,4805,0.1793867120954
"905",4,25,0.963171128531282,"C_999",6512,1073,6761,0.141463414634146
"906",5,25,0.997076395068006,"C_999",7844,1677,7867,0.176136960403319
"907",6,25,0.976522842639594,"C_999",9234,1810,9456,0.163889894965592
"908",7,25,1,"C_999",6954,2188,6864,0.239334937650405
"909",8,25,0.965306664306576,"C_999",10907,1930,11299,0.150346654202695
"910",9,25,0.947030775899437,"C_999",10924,3152,11535,0.223927252060244
"911",10,25,1,"C_999",4716,3191,4005,0.403566460098647
"912",11,25,1,"C_999",1702,1076,1319,0.387329013678906
"913",12,25,0.898348813209494,"C_999",1741,639,1938,0.268487394957983
"914",13,25,0.822757111597374,"C_999",1504,1029,1828,0.406237662850375
"915",14,25,0.874868559411146,"C_999",1664,1202,1902,0.419399860432659
"916",15,25,0.860793287566743,"C_999",2257,1414,2622,0.385181149550531
"917",16,25,0.887686567164179,"C_999",2379,1824,2680,0.433975731620271
"918",17,25,0.892622634221707,"C_999",2311,1716,2589,0.426123665259498
"919",18,25,0.823672674135412,"C_999",1691,1660,2053,0.495374515070128
"920",19,25,1,"C_999",971,1262,970,0.565158978952082
"921",20,25,0.838888888888889,"C_999",1359,758,1620,0.358053849787435
"922",21,25,0.987101154107264,"C_999",1454,1332,1473,0.478104809763101
"923",22,25,0.761295822676897,"C_999",893,1175,1173,0.568181818181818
"924",23,25,0.632311977715877,"C_999",454,1125,718,0.71247625079164
"925",24,25,1,"C_999",388,481,329,0.553509781357883
"926",25,25,1,"C_999",301,390,287,0.564399421128799
"927",26,25,1,"C_999",174,341,118,0.662135922330097
"928",27,25,1,"C_999",141,208,70,0.595988538681948
"929",28,25,1,"C_999",132,198,53,0.6
"930",29,25,1,"C_999",217,187,167,0.462871287128713
"931",30,25,1,"C_999",260,281,142,0.519408502772643
"932",31,25,1,"C_999",193,262,30,0.575824175824176
"933",32,25,1,"C_999",304,178,228,0.369294605809129
"934",33,25,1,"C_999",336,298,173,0.470031545741325
"935",34,25,0.604719764011799,"C_999",205,233,339,0.531963470319635
"936",35,25,1,"C_999",135,253,93,0.652061855670103
"937",0,26,NA,"C_999",3063,1223,NA,0.285347643490434
"938",1,26,1,"C_999",4628,1761,3921,0.275629989043669
"939",2,26,1,"C_999",6602,2257,6000,0.254769161304888
"940",3,26,1,"C_999",8986,2468,8552,0.21547057796403
"941",4,26,1,"C_999",11113,2762,11041,0.199063063063063
"942",5,26,1,"C_999",14369,3788,13837,0.208624772814892
"943",6,26,1,"C_999",18219,4604,17609,0.201726328703501
"944",7,26,0.983542617960426,"C_999",20678,6429,21024,0.237171210388461
"945",8,26,1,"C_999",22340,5796,21836,0.205999431333523
"946",9,26,1,"C_999",26983,8719,24528,0.244216010307546
"947",10,26,0.90872581234027,"C_999",24890,10517,27390,0.297031660406134
"948",11,26,1,"C_999",17586,12027,17579,0.406139195623544
"949",12,26,1,"C_999",13259,6097,13191,0.314992767100641
"950",13,26,1,"C_999",8505,7214,7786,0.4589350467587
"951",14,26,1,"C_999",4256,6132,3877,0.590296495956873
"952",15,26,1,"C_999",3364,4471,1449,0.570644543714103
"953",16,26,1,"C_999",3106,3506,2115,0.530248033877798
"954",17,26,1,"C_999",2712,3474,2011,0.561590688651794
"955",18,26,1,"C_999",2153,3170,1853,0.595528837121924
"956",19,26,1,"C_999",1589,2994,850,0.653283875190923
"957",20,26,1,"C_999",1418,2157,403,0.603356643356643
"958",21,26,1,"C_999",1400,2815,-38,0.66785290628707
"959",22,26,1,"C_999",1258,2641,213,0.677353167478841
"960",23,26,1,"C_999",616,2714,-563,0.815015015015015
"961",24,26,1,"C_999",641,1689,-619,0.724892703862661
"962",25,26,1,"C_999",599,1838,-809,0.754205990972507
"963",26,26,1,"C_999",398,1687,-787,0.809112709832134
"964",27,26,1,"C_999",343,1722,-1150,0.833898305084746
"965",28,26,1,"C_999",325,1690,-1206,0.838709677419355
"966",29,26,1,"C_999",315,1356,-899,0.81149012567325
"967",30,26,1,"C_999",285,1348,-816,0.825474586650337
"968",31,26,1,"C_999",347,1211,-666,0.777278562259307
"969",32,26,1,"C_999",404,1129,-589,0.736464448793216
"970",33,26,1,"C_999",521,1919,-1211,0.786475409836066
"971",34,26,1,"C_999",361,1097,-240,0.752400548696845
"972",35,26,1,"C_999",340,1173,-607,0.775280898876405
"973",0,NA,NA,"C_999",0,0,NA,NA
"974",1,NA,0,"C_999",0,0,1521120,NA
"975",2,NA,0,"C_999",0,0,1680207,NA
"976",3,NA,0,"C_999",0,0,1610221,NA
"977",4,NA,0,"C_999",0,0,1473439,NA
"978",5,NA,0,"C_999",0,0,1631108,NA
"979",6,NA,0,"C_999",0,0,1592854,NA
"980",7,NA,0,"C_999",0,0,1688637,NA
"981",8,NA,0,"C_999",0,0,1432235,NA
"982",9,NA,0,"C_999",0,0,1523308,NA
"983",10,NA,0,"C_999",0,0,1557737,NA
"984",11,NA,0,"C_999",0,0,1791705,NA
"985",12,NA,0,"C_999",0,0,1500150,NA
"986",13,NA,0,"C_999",0,0,1746223,NA
"987",14,NA,0,"C_999",0,0,1609575,NA
"988",15,NA,0,"C_999",0,0,1607262,NA
"989",16,NA,0,"C_999",0,0,1654935,NA
"990",17,NA,0,"C_999",0,0,1637005,NA
"991",18,NA,0,"C_999",0,0,1665614,NA
"992",19,NA,0,"C_999",0,0,1748249,NA
"993",20,NA,0,"C_999",0,0,1406821,NA
"994",21,NA,0,"C_999",0,0,1725748,NA
"995",22,NA,0,"C_999",0,0,1651320,NA
"996",23,NA,0,"C_999",0,0,1905006,NA
"997",24,NA,0,"C_999",0,0,1525317,NA
"998",25,NA,0,"C_999",0,0,1749897,NA
"999",26,NA,0,"C_999",0,0,1839788,NA
"1000",27,NA,0,"C_999",0,0,1757842,NA
"1001",28,NA,0,"C_999",0,0,1735115,NA
"1002",29,NA,0,"C_999",0,0,1715394,NA
"1003",30,NA,0,"C_999",0,0,1784639,NA
"1004",31,NA,0,"C_999",0,0,1800043,NA
"1005",32,NA,0,"C_999",0,0,1454072,NA
"1006",33,NA,0,"C_999",0,0,1814017,NA
"1007",34,NA,0,"C_999",0,0,1751518,NA
"1008",35,NA,0,"C_999",0,0,1679917,NA
